avg_ai_score,avg_programming_score,avg_math_score,avg_datascience_score,avg_webdev_score,interest_ai,interest_data,interest_web,interest_research,skill_python,skill_web_tech,skill_ml,semester,career
62.53819334557608,77.00332733292966,82.31795407255804,64.93851716329448,52.637985233611815,0,0,1,0,0,0,0,8,DevOps Engineer
46.666666666666664,49.58333333333333,52.5,49.58333333333333,43.75,1,1,1,1,0,1,0,4,Business Intelligence Analyst
40.0,42.5,50.0,42.5,37.5,0,0,1,0,0,1,0,1,Full Stack Developer
64.77987683143489,69.71188962865097,93.05518644544226,100.0,47.272383153322934,1,1,1,0,1,0,0,7,Business Intelligence Analyst
59.017352438964785,87.94725587703091,67.22663062478935,71.50742263271583,43.05341148110041,1,0,0,0,1,0,0,5,Software Engineer
100.0,84.0619135975491,87.53159611537679,99.36507142071952,53.356662132167145,0,0,0,0,1,1,1,3,Machine Learning Engineer
100.0,75.70665777128306,100.0,98.54385140449655,54.82410342765829,1,1,0,1,1,0,1,3,AI Engineer
56.58433065932351,100.0,67.09574172578476,79.48951875046401,40.0,0,1,0,0,1,0,1,5,DevOps Engineer
87.62975173945316,82.66693708461592,80.47927274727029,74.81362938823655,56.72479743862131,1,0,0,1,1,0,1,6,AI Engineer
100.0,100.0,85.57311190882407,82.03651631029253,61.51741539899219,0,0,0,0,1,1,1,6,Machine Learning Engineer
100.0,95.7519037803037,77.48422997946228,92.60171544201125,40.0,1,0,0,0,1,0,1,1,AI Engineer
68.49703251558789,68.07971837139144,68.61173907334472,72.65550152135567,69.30668875009262,0,1,0,0,1,0,0,7,Cybersecurity Analyst
89.401396100755,74.62508341815743,84.54531251212012,92.97316708137618,73.42439192025034,1,0,0,0,1,1,1,4,AI Engineer
93.86070980217384,85.23742378312514,82.7616973942146,84.74183583813456,84.08452390639718,1,1,0,0,1,1,1,3,AI Engineer
97.39054224424994,97.02919853035681,100.0,98.6657316297617,63.081971849309625,0,0,1,1,1,0,1,2,Research Scientist
42.66666666666667,45.333333333333336,53.333333333333336,45.333333333333336,40.0,0,1,1,0,0,1,0,8,DevOps Engineer
52.557530083155456,77.83690534586935,63.92566043775967,55.97901150701636,60.72184704923517,1,0,0,0,1,0,1,8,Cybersecurity Analyst
77.86328006832385,82.87215188786163,92.49506233311213,98.52686375275862,78.98070941878237,1,0,0,0,1,1,1,1,AI Engineer
100.0,91.25002855960524,93.35084407572337,94.30689278448685,59.66806836595713,0,0,0,1,1,0,1,3,Research Scientist
68.10392209672341,92.25652006360559,81.75679704207559,63.59179644250849,61.6045399421929,1,0,0,0,0,0,1,2,Business Intelligence Analyst
36.0,38.25,45.0,38.25,33.75,0,1,1,0,0,1,0,4,Full Stack Developer
55.6715274752143,82.88792552911298,72.02846364288511,80.75231447420916,80.7889824550758,0,0,1,0,0,1,0,8,Full Stack Developer
21.333333333333336,22.666666666666668,26.666666666666668,22.666666666666668,20.0,0,1,1,0,0,1,0,4,Full Stack Developer
53.33333333333334,56.66666666666667,66.66666666666667,56.66666666666667,50.0,1,1,1,1,0,1,0,4,Full Stack Developer
40.0,74.6497303048455,66.93935171171765,74.2095992109331,50.05301196459616,0,1,1,1,0,1,1,5,Full Stack Developer
88.9270339177813,89.14625533288654,90.24476124796811,80.8852572787465,60.863423489819944,1,1,0,0,1,0,1,5,Data Scientist
34.666666666666664,36.83333333333333,43.33333333333333,36.83333333333333,32.5,0,1,1,0,0,1,0,2,DevOps Engineer
88.6962137339782,87.27942291605692,95.03581185868553,79.78151296484103,46.38605164204714,0,1,0,1,1,1,1,5,Research Scientist
99.85711947208388,96.76518342892541,66.40805829499719,89.99950241255934,53.319668144404964,0,1,0,0,1,1,1,7,Machine Learning Engineer
74.7590595795411,64.01973193120064,81.62426095543836,84.1582893108315,50.63142250448793,1,1,0,0,1,1,1,3,Data Scientist
53.33333333333334,56.66666666666667,60.00000000000001,56.66666666666667,50.0,0,1,1,0,0,1,0,3,Data Analyst
97.1449698151073,92.61821939139374,98.84828925863307,94.62353942825364,45.75290050124093,1,1,0,0,1,0,0,1,Data Scientist
100.0,81.61088792839051,100.0,100.0,40.0,0,0,0,1,1,1,1,3,Research Scientist
79.54465130792414,94.35267054794419,100.0,80.7435439595037,48.57473374117347,1,0,0,0,1,1,1,6,AI Engineer
45.333333333333336,39.666666666666664,51.0,48.166666666666664,42.5,0,1,0,0,0,0,0,6,Full Stack Developer
54.72799716310392,62.24841713016716,42.48980117231709,42.68321863480785,71.080930507414,0,0,1,0,0,1,1,7,Full Stack Developer
41.33333333333334,43.91666666666667,46.50000000000001,43.91666666666667,38.75,1,1,1,1,0,1,0,4,DevOps Engineer
67.2363979092586,77.80910471199225,67.17190931217111,56.85885792806227,79.9104137707716,1,1,1,1,1,0,0,2,Data Analyst
45.333333333333336,48.166666666666664,56.666666666666664,48.166666666666664,42.5,0,1,1,0,0,1,0,2,DevOps Engineer
57.33333333333334,60.91666666666667,64.5,60.91666666666667,53.75,0,1,1,0,0,1,0,5,Full Stack Developer
58.666666666666664,51.33333333333333,73.33333333333333,62.33333333333333,55.0,0,1,0,0,0,0,0,1,Software Engineer
70.22660966569708,67.92809011968609,100.0,74.74445656112717,40.0,1,1,1,1,0,1,1,7,Data Analyst
36.0,38.25,40.5,38.25,33.75,0,1,1,0,0,1,0,7,DevOps Engineer
97.91832521577115,83.32510997937815,91.9537895841525,88.02696021664545,68.47073003975227,1,0,1,0,1,0,1,3,Machine Learning Engineer
87.6164835808068,84.32670159526653,83.37589597302643,94.8488181398185,50.37514107638806,1,1,0,0,1,0,1,3,Machine Learning Engineer
61.64015980856482,69.99936061399151,65.32355078553819,75.17246454756501,85.33260488665103,1,0,1,0,0,1,1,2,Full Stack Developer
88.41098304599618,95.18091374243825,100.0,100.0,51.850864429836726,1,0,0,1,1,1,1,2,Machine Learning Engineer
41.14288587526039,58.18875160253802,75.17002727892047,60.8289291238758,54.84375517571019,0,1,0,0,1,1,0,2,Software Engineer
61.45670344744394,74.0737492019957,70.55728236549686,75.62884954397813,75.00964721429688,0,1,1,0,0,0,0,5,DevOps Engineer
44.567752548020465,84.9656962747934,65.64661748356987,59.52557707150547,63.25262046665977,0,0,1,1,1,0,1,8,Cybersecurity Analyst
75.7539372563763,82.30263924413791,90.84656289914201,74.033606593197,40.0,1,0,0,0,1,1,1,4,Machine Learning Engineer
56.0,59.5,63.0,59.5,52.5,0,1,1,0,0,1,0,7,Software Engineer
67.50755410180827,84.07562996760632,81.6134088628501,72.89640336879725,100.0,1,1,1,0,0,1,1,2,Software Engineer
63.56582283062211,71.9921804292459,84.89881287087813,74.17604266148251,59.58405161069291,1,0,0,1,1,0,1,3,AI Engineer
89.81109862065375,94.9200476009536,100.0,79.78899655226941,59.127914937034525,0,0,0,0,1,0,1,7,Machine Learning Engineer
45.333333333333336,39.666666666666664,51.0,48.166666666666664,42.5,0,1,0,0,0,0,0,2,DevOps Engineer
51.20968454772759,77.12784465337407,59.52955842398651,58.194396368283066,83.74640966227716,0,0,0,0,0,0,0,5,DevOps Engineer
37.333333333333336,32.666666666666664,42.0,39.666666666666664,35.0,0,1,0,0,0,0,0,3,Business Intelligence Analyst
48.39034454945114,63.526964445666266,51.3074517517468,43.146644810634946,64.97474783389393,1,0,1,0,1,0,0,2,DevOps Engineer
44.00000000000001,38.5,49.50000000000001,46.75000000000001,41.25000000000001,0,1,0,0,0,0,0,2,DevOps Engineer
49.60602562447002,76.80908553929063,87.98250333844862,67.16450730042007,74.54772829937275,0,0,1,0,1,0,0,7,Cybersecurity Analyst
76.38288057754909,82.25152891676998,79.76410423792309,98.9545642489681,64.12678995210031,1,0,1,0,1,0,1,8,AI Engineer
54.740010619372306,100.0,53.49512434080924,62.378795489804936,53.24209147529616,0,1,1,1,1,0,1,7,DevOps Engineer
96.12083130876111,81.08120536605807,100.0,97.39805984396112,51.41012064371379,0,1,0,0,0,1,0,5,Business Intelligence Analyst
48.0,51.0,54.0,51.0,45.0,0,1,1,0,0,1,0,2,Full Stack Developer
94.34917803432384,83.89281906800991,92.82114342619212,95.30627975258919,66.15757881343876,0,1,0,1,1,0,1,3,Machine Learning Engineer
69.90084674626591,70.26506132341662,81.24866617046276,70.02376928699263,56.92441151305147,0,1,0,0,1,1,0,3,Business Intelligence Analyst
44.496475871584394,72.36204817087412,82.30390941919113,59.97492961128676,62.93111048863251,1,1,1,0,1,1,0,7,Full Stack Developer
56.797092692257564,77.88237243682647,78.93238913996124,83.77978795178839,54.58143772888391,1,1,1,0,1,1,0,1,Cybersecurity Analyst
71.86367105601097,61.33071594562224,98.83976357215636,89.94281658125347,67.99708026815526,1,1,1,1,1,1,0,1,Data Analyst
44.99327430775925,79.07201621002639,72.97488394683305,63.20919347176276,52.146290490755284,0,0,0,0,0,1,0,2,DevOps Engineer
40.0,79.65651724739439,67.67194479244793,47.772620078111586,93.05708538774391,0,0,1,1,1,1,0,2,Full Stack Developer
41.9851376359499,100.0,81.58862801725185,52.73107352945793,40.0,1,1,0,0,0,0,1,4,Software Engineer
54.22217268242535,87.94305214947448,47.03289279978291,43.923414216646236,51.36153854352055,0,0,1,0,1,1,1,5,Full Stack Developer
64.13359412391607,71.23662992525222,64.39593718837423,61.365972564553644,45.046558033134765,0,1,0,1,1,0,1,7,Business Intelligence Analyst
96.60007718299681,84.54215635892237,100.0,100.0,45.0550753751663,0,1,0,1,1,1,1,2,Machine Learning Engineer
67.42523379975972,62.737550336359035,81.71688381968121,49.1636616187717,67.6535607676699,1,1,0,0,1,0,0,5,Data Analyst
97.03283720333768,70.69838089644277,98.85182231961012,98.35315941771918,43.74843890487104,1,1,0,0,1,0,1,8,Data Scientist
51.22170430849027,89.44415997122226,80.55765452064514,75.24736795494545,42.71839187974724,0,0,1,1,0,1,0,5,DevOps Engineer
82.64882644458912,79.41797003713106,92.30607906792326,100.0,50.15495328339776,0,1,0,0,0,1,0,5,Business Intelligence Analyst
99.53261736829555,80.44682207129335,69.84881838264126,87.26801022802391,40.0,1,1,0,0,1,1,1,3,AI Engineer
43.067724964080014,77.16977305048675,62.52808111120815,55.42998586203972,40.07968370092675,0,0,1,1,0,0,1,1,Software Engineer
97.92928422079058,66.92674104236376,100.0,96.94993407101103,70.06117967098297,0,1,1,1,1,0,1,1,Research Scientist
61.9767095548838,90.97757607823308,70.0325038983108,51.35908243703231,56.61469646856942,0,0,0,1,0,0,1,6,Business Intelligence Analyst
48.229435224612786,64.75713097145037,68.53184359621171,69.70324595530398,43.836119614259715,0,1,0,0,0,0,0,6,DevOps Engineer
77.46260638203576,68.74264758848005,58.79645712351828,72.88359661326368,62.11480562270275,1,1,1,1,1,0,1,6,Data Scientist
67.1016297976133,75.4445021232255,82.07386394450047,77.8221316805208,49.54264985698883,1,1,0,0,1,1,0,5,Cybersecurity Analyst
68.0,59.49999999999999,76.5,72.25,63.75,0,1,0,0,0,0,0,7,Data Scientist
75.1751941301521,75.75466165323968,84.34394226087723,85.31974039073046,41.392663220987345,1,1,0,0,1,0,0,3,Data Scientist
64.91916601004422,93.38712362637075,91.30240601820284,68.75325279400569,83.86368145612292,1,1,0,0,1,0,0,3,Data Scientist
82.95645657336087,94.7273127376794,59.73247598141373,61.799018533479384,73.32966599835706,0,1,0,0,1,1,0,8,DevOps Engineer
76.46189541667493,100.0,65.37525607496286,78.86333483620442,67.69935210787926,0,0,0,0,1,1,0,6,DevOps Engineer
74.66666666666667,79.33333333333333,93.33333333333333,79.33333333333333,70.0,0,1,1,0,1,1,0,8,Software Engineer
63.87293732155655,75.31310209541559,75.17369409825253,76.03536462768184,50.8218855573802,0,0,1,1,1,1,0,8,Business Intelligence Analyst
40.0,76.80373493702652,58.65793565564297,48.077710854012714,55.63825545660602,0,0,1,0,1,1,0,8,Software Engineer
64.0,68.0,80.0,68.0,60.0,1,1,1,1,0,1,1,2,Data Scientist
94.21359049627678,84.52437378223283,89.4276470393416,91.41291827365632,64.24043179343074,1,1,0,0,1,0,1,7,Data Scientist
44.00000000000001,46.75000000000001,49.50000000000001,46.75000000000001,41.25000000000001,0,1,1,0,0,1,0,5,DevOps Engineer
76.30171240173135,89.7554017482961,73.35357738051256,70.24036601503015,43.50780010021906,0,0,0,0,1,1,0,3,Business Intelligence Analyst
64.35497745022293,71.26487279265032,67.16085451379476,71.79512945446736,60.629178065743226,0,0,1,0,1,0,1,6,Cybersecurity Analyst
33.333333333333336,29.166666666666668,37.50000000000001,35.41666666666667,31.250000000000004,0,1,0,0,0,0,0,3,Business Intelligence Analyst
60.616516393095026,82.56993435227439,88.79268623240664,76.25249784633482,48.44724068496367,1,1,0,0,1,1,1,2,Data Scientist
100.0,77.62034492089161,73.56553077341903,100.0,62.50592822809052,1,0,1,0,1,1,1,3,AI Engineer
59.31404953273855,68.96227952505492,69.89918607539201,69.32187918143643,40.0,1,0,0,1,1,0,0,8,Cybersecurity Analyst
50.59452901239769,75.81684943270203,64.87572793684245,65.83723145501202,51.15140732024827,0,1,1,0,0,1,0,5,Full Stack Developer
76.78154805713683,75.1918657863088,58.57326861981779,50.61135602113953,59.27782745188601,0,0,0,1,1,0,0,7,Business Intelligence Analyst
78.18009740746704,77.14418419148998,62.44216000885534,83.0182630243132,40.0,1,1,0,0,0,1,0,1,Data Analyst
69.29565631828322,100.0,74.42072053071269,83.9214712697206,40.62637027018509,1,1,1,1,1,0,0,6,Data Scientist
41.33333333333334,43.91666666666667,46.50000000000001,43.91666666666667,38.75,0,1,1,0,0,1,0,4,Full Stack Developer
70.66666666666667,75.08333333333334,79.50000000000001,75.08333333333334,66.25,0,1,1,0,1,1,0,4,Data Analyst
45.333333333333336,48.166666666666664,51.0,48.166666666666664,42.5,0,1,1,0,0,1,0,8,Full Stack Developer
58.666666666666664,62.33333333333333,73.33333333333333,62.33333333333333,55.0,0,1,1,0,0,1,0,4,Full Stack Developer
64.37236612161836,81.03139084085993,81.85561830586477,79.01159777736144,83.29751489960346,0,1,1,0,1,1,0,4,Software Engineer
63.196236506418025,73.02818686838648,54.309193288153395,47.60191102575777,40.0,1,0,1,0,1,1,0,4,Full Stack Developer
66.95057091816273,65.77916526274613,83.98244984016468,90.58878365548695,65.16304495928323,1,1,1,0,1,1,0,7,Data Analyst
48.0,51.0,54.0,51.0,45.0,1,1,1,1,0,1,0,7,Full Stack Developer
40.0,35.0,45.0,42.5,37.5,1,1,0,1,0,0,0,2,Full Stack Developer
65.97607207640728,62.87105413907376,65.98520309329331,79.97100277130836,93.40222806104263,1,1,0,1,0,0,0,8,Data Analyst
94.81661232427365,70.06127289125972,93.10285241663892,87.87478970283432,52.68793480886808,1,1,1,0,0,1,0,4,Data Analyst
32.0,28.0,36.0,34.0,30.0,0,0,0,0,0,0,0,4,Full Stack Developer
75.69527179186392,84.81410559424225,88.95352026391653,89.02166353294749,51.94157493573403,1,1,0,0,1,1,1,8,Cybersecurity Analyst
96.18254607969848,79.44802512635049,70.4795385256931,80.05703710814214,63.1548204678296,1,1,0,0,1,0,1,3,Data Scientist
98.2194559495111,79.62520244112623,65.11078338004069,71.90846720219628,42.492490786480225,0,1,0,0,1,0,0,2,Cybersecurity Analyst
66.81385860527025,98.92408156962235,76.67330470795626,61.01297437073198,46.11872764136841,1,1,1,0,0,0,0,3,Data Analyst
84.2599863000146,100.0,81.68245224556425,78.9357747752928,61.95139469374398,1,0,0,0,1,0,1,2,AI Engineer
83.92544950096007,91.00959821380661,99.00086568305805,81.07204292203667,70.06031688922373,1,1,0,0,1,1,1,5,Data Scientist
57.33333333333334,60.91666666666667,71.66666666666667,60.91666666666667,53.75,1,1,1,1,0,1,0,3,Data Analyst
90.87265925435206,76.64109183985761,97.73289955324822,98.36651034419839,55.2537092796223,0,0,1,1,1,0,1,4,Research Scientist
54.66691986631533,90.79853606118576,73.65273446018313,64.82466590735808,64.15096903285038,0,1,0,0,1,1,0,7,Software Engineer
42.66666666666667,45.333333333333336,48.0,45.333333333333336,40.0,0,1,1,0,0,1,0,3,DevOps Engineer
84.94182334823896,74.32801323339676,95.33776552742505,90.39754670385086,50.887373287292114,1,1,0,0,0,0,1,2,Data Analyst
64.54448381706989,86.1100699078982,69.83965062088849,79.55958838373884,40.0,0,0,1,0,0,0,1,8,Software Engineer
29.333333333333332,25.666666666666664,36.666666666666664,31.166666666666664,27.5,0,1,0,0,0,0,0,8,Business Intelligence Analyst
64.82104305497205,96.1811307428552,69.27735491477256,61.6389834187268,40.0,1,1,0,1,1,0,1,6,Data Analyst
60.0,63.75,67.5,63.75,56.25,0,1,1,0,0,1,0,3,Full Stack Developer
21.333333333333336,22.666666666666668,26.666666666666668,22.666666666666668,20.0,0,1,1,0,0,1,0,7,Business Intelligence Analyst
9.333333333333334,9.916666666666666,11.666666666666666,9.916666666666666,8.75,1,1,1,1,0,1,0,3,Business Intelligence Analyst
75.56371086126393,91.40320259542521,88.73505914247708,79.22629627237629,51.62101139852092,1,1,0,0,1,0,0,3,Data Analyst
42.66666666666667,37.333333333333336,48.0,45.333333333333336,40.0,0,1,0,0,0,0,0,6,Business Intelligence Analyst
70.93137728166978,91.70249610101497,67.86684136369931,75.40324318423048,47.114878536229824,1,1,0,0,1,1,0,8,Data Scientist
74.66666666666667,79.33333333333333,93.33333333333333,79.33333333333333,70.0,0,1,1,0,1,1,0,5,Full Stack Developer
73.10176144798471,74.4595059484646,82.20787623099001,83.36435345971856,50.59381428300337,1,1,0,0,1,0,0,6,Data Scientist
46.666666666666664,49.58333333333333,52.5,49.58333333333333,43.75,0,1,1,0,0,1,0,8,DevOps Engineer
49.966168432465565,66.11891387021247,70.96114544292769,50.998494044564765,69.79313079430894,1,1,0,0,1,1,0,5,Data Analyst
37.333333333333336,39.666666666666664,42.0,39.666666666666664,35.0,0,1,1,0,0,1,0,8,Business Intelligence Analyst
100.0,86.55895257384807,90.03277601455623,97.81331476769849,70.19368454895353,1,1,1,1,1,1,1,5,Research Scientist
58.666666666666664,62.33333333333333,66.0,62.33333333333333,55.0,1,1,1,1,0,1,0,7,Full Stack Developer
68.3170832111385,89.78160037419083,81.2769228091893,71.02639983627964,64.43157001281524,0,1,0,0,1,0,0,6,Cybersecurity Analyst
54.03335707995445,93.3018542619812,69.0239316957911,75.39412164767694,82.69440419454236,1,1,0,0,0,0,0,5,Software Engineer
64.0,68.0,72.0,68.0,60.0,0,1,1,0,0,1,0,6,Software Engineer
50.87714792186594,74.4211858412162,75.04248469105991,65.48803994129943,71.57771984207704,0,0,1,0,0,1,0,8,Full Stack Developer
54.53789466024119,79.70917811140278,67.8362970368245,64.20158101794682,62.277145163932566,0,0,0,1,0,0,1,6,DevOps Engineer
26.66666666666667,28.333333333333336,30.000000000000004,28.333333333333336,25.0,0,0,1,0,0,1,0,5,DevOps Engineer
61.93570907099941,79.57338113491873,52.919780233351204,78.93186847548792,42.83261369267715,0,0,0,0,0,0,0,5,DevOps Engineer
42.01766145506621,83.15918333522231,66.82423139778503,42.70501943239249,72.56231536342138,1,1,1,1,0,1,0,6,Full Stack Developer
92.85551929424467,87.26804648887624,59.7538108747342,85.68935668185125,81.64938847030808,1,1,0,0,1,1,1,1,AI Engineer
79.81923588535064,66.87323666327005,95.98021990124056,81.10976967033207,97.80173516342765,1,1,1,0,1,0,1,8,Data Scientist
22.666666666666668,24.083333333333332,28.333333333333332,24.083333333333332,21.25,0,1,1,0,0,1,0,1,Full Stack Developer
50.666666666666664,44.33333333333333,63.33333333333333,53.83333333333333,47.5,0,1,0,0,0,0,0,7,DevOps Engineer
75.69903491589879,72.6679597107593,92.79812988147668,96.06304781875104,40.0,0,0,1,0,1,1,0,2,Cybersecurity Analyst
96.13102206278188,72.63110225416825,64.09445816052477,97.16372145368,52.42081157290082,1,1,1,0,1,1,1,5,Data Analyst
45.333333333333336,39.666666666666664,51.0,48.166666666666664,42.5,0,0,0,0,0,0,0,5,DevOps Engineer
61.695449155976085,71.17172341187117,65.1780914963062,58.71692764824899,63.81857278364085,1,1,0,0,0,0,1,1,Data Analyst
61.33333333333334,65.16666666666667,76.66666666666667,65.16666666666667,57.5,0,1,1,0,0,1,0,5,Full Stack Developer
40.0,100.0,66.96813239920817,45.34061681828471,65.28331293889583,0,0,0,0,1,0,1,5,Software Engineer
44.00000000000001,46.75000000000001,55.00000000000001,46.75000000000001,41.25000000000001,0,1,1,0,0,1,0,3,Business Intelligence Analyst
83.66948200137703,65.57858856155889,89.85702279009107,89.30152196403091,69.68828056559661,0,1,0,1,1,0,1,7,Research Scientist
61.33333333333334,65.16666666666667,76.66666666666667,65.16666666666667,57.5,0,1,1,0,0,1,0,8,Software Engineer
82.77355198824554,77.61495923914032,84.68439109155503,80.17298006346005,66.4198801079497,1,1,0,0,1,0,0,3,Data Scientist
72.39871867273109,86.93844401997688,90.29574175900706,85.54887740054006,40.0,1,1,0,0,1,0,0,4,Data Scientist
45.141785824482625,73.39854100240834,75.6885919311904,77.57262019368974,56.64686486628415,0,1,0,1,1,0,0,8,Cybersecurity Analyst
53.33333333333334,56.66666666666667,60.00000000000001,56.66666666666667,50.0,0,1,1,0,0,1,0,5,Full Stack Developer
83.71165157786899,100.0,93.00831766047412,86.10188084122964,47.86148614587264,0,0,0,0,1,0,1,7,Machine Learning Engineer
52.0,55.25,58.5,55.25,48.75,1,1,1,1,0,1,0,7,Data Analyst
36.0,38.25,45.0,38.25,33.75,0,1,1,0,0,1,0,6,DevOps Engineer
41.33333333333334,43.91666666666667,51.66666666666667,43.91666666666667,38.75,0,1,1,0,0,1,0,4,Business Intelligence Analyst
69.65069731067045,100.0,87.62512912315518,67.07271267713561,53.99063368203498,0,0,0,1,1,0,1,3,Cybersecurity Analyst
63.974046926887226,66.41684934365894,76.14546188941321,77.43667790735675,46.210770410350584,0,0,0,0,1,1,0,4,Software Engineer
52.63115029666845,82.07408219492169,59.317994400157914,53.512564018710016,40.0,1,1,0,0,0,1,1,8,DevOps Engineer
49.33333333333334,52.41666666666667,55.50000000000001,52.41666666666667,46.25,0,1,1,0,0,1,0,7,DevOps Engineer
44.00000000000001,46.75000000000001,55.00000000000001,46.75000000000001,41.25000000000001,0,1,1,0,0,1,0,7,Full Stack Developer
45.512207789498234,67.06250137596501,62.6424800174658,59.83278617262309,79.20839145570613,0,1,1,0,0,1,1,1,DevOps Engineer
40.0,42.5,45.0,42.5,37.5,0,1,1,0,0,1,0,2,DevOps Engineer
80.87152383462588,70.05005071222905,73.96890028248757,65.15030681459969,54.91646079657001,1,1,0,0,1,1,1,1,Data Analyst
40.0,75.64374547286187,79.1666197374043,58.94720454879074,53.61828787616578,0,0,1,0,1,0,0,8,Cybersecurity Analyst
58.905589139649415,88.29499449966545,62.32218619730223,59.274644098353555,40.0,0,1,1,0,1,0,1,1,Cybersecurity Analyst
36.0,31.499999999999996,40.5,38.25,33.75,0,1,0,0,0,0,0,1,Business Intelligence Analyst
43.89252634313064,83.61411502222198,83.45801550743235,62.70765145989782,55.20101017860432,0,1,1,0,1,1,0,6,DevOps Engineer
70.3665508271479,89.49863407849956,77.8508011081223,80.33459943463042,71.87105708225461,0,0,1,1,1,0,0,8,DevOps Engineer
59.72595428682879,87.28368136360886,72.7338308089222,65.78395160154844,69.04458185168569,0,0,0,1,0,0,0,8,Software Engineer
62.266032541856184,78.42061526991453,77.90587576990114,82.53087132759697,40.0,0,0,0,0,0,1,0,2,DevOps Engineer
65.69464922803887,92.39330760903573,63.73168547698843,67.67564106065902,40.0,0,1,0,0,0,0,0,7,Business Intelligence Analyst
71.6231596881937,64.29073707964083,77.48551202323499,61.74429433500725,67.14231551073634,1,1,0,0,1,0,1,5,Data Analyst
42.71891498248188,98.04378077410027,71.9253134464231,59.934381878418826,76.37430307028781,1,0,1,1,1,1,0,5,Full Stack Developer
42.66666666666667,45.333333333333336,48.0,45.333333333333336,40.0,1,1,1,1,0,1,0,6,DevOps Engineer
91.82162638600747,66.27889090735489,72.69108327070214,86.65217730467478,44.75034161282194,1,1,0,0,1,1,0,6,Data Scientist
44.00000000000001,38.5,49.50000000000001,46.75000000000001,41.25000000000001,1,1,0,1,0,0,0,1,DevOps Engineer
42.66666666666667,45.333333333333336,48.0,45.333333333333336,40.0,0,1,1,0,0,1,0,8,DevOps Engineer
61.33333333333334,65.16666666666667,69.0,65.16666666666667,57.5,1,1,1,1,0,1,0,4,Machine Learning Engineer
89.26398031697092,94.54472474520453,76.49975443560602,84.92520133689209,72.77830577830689,1,1,1,0,1,0,0,4,Data Scientist
64.15494851686735,75.5774531029929,89.36483153675022,74.11976653040978,42.88926943438166,0,0,0,0,1,1,1,6,Business Intelligence Analyst
38.666666666666664,41.08333333333333,43.5,41.08333333333333,36.25,0,1,1,0,0,1,0,1,DevOps Engineer
41.72231581020196,88.95700127237713,68.40859381818318,55.236350249034416,51.315648524334364,0,0,0,0,0,1,0,5,DevOps Engineer
75.41621798407975,85.07715840268935,73.87964576904042,72.09472769102237,44.619848200999,0,0,0,0,1,0,0,2,Software Engineer
38.666666666666664,41.08333333333333,48.33333333333333,41.08333333333333,36.25,0,1,1,0,0,1,0,4,DevOps Engineer
53.33333333333334,56.66666666666667,60.00000000000001,56.66666666666667,50.0,0,1,1,0,0,1,0,3,Software Engineer
44.951025401283545,82.9475996589364,65.41867716971876,61.20191744459812,55.29540768646723,0,1,0,0,1,0,0,3,DevOps Engineer
70.85866356056626,73.13462255798802,66.7894468183588,68.14247249038064,81.27213071344603,1,1,1,0,0,1,1,6,Data Analyst
54.666666666666664,58.08333333333333,61.5,58.08333333333333,51.25,1,1,1,1,0,1,0,5,Software Engineer
73.20976865427465,100.0,66.09414191481964,65.01458481644903,56.208498741393036,1,0,1,0,1,1,1,7,AI Engineer
42.77251954427377,89.99959563963661,77.79742150747249,51.25518320770064,40.0,0,0,0,0,1,1,0,7,Business Intelligence Analyst
72.62268821449578,74.89275852463462,83.94790404979877,69.4094650802238,63.993085288074084,0,1,0,0,1,0,1,1,Machine Learning Engineer
70.69814561944057,60.92221284774882,72.23337472208486,58.87311359534524,86.4627060853011,0,0,1,0,1,0,1,3,Business Intelligence Analyst
60.057134019010206,83.55522875669394,100.0,73.10510549142481,75.1723678066489,0,0,0,0,1,0,0,5,Business Intelligence Analyst
41.33333333333334,36.166666666666664,46.50000000000001,43.91666666666667,38.75,0,1,0,0,0,0,0,8,Business Intelligence Analyst
92.50358902534173,75.7923790461437,73.18864596581663,86.55734315440478,41.29622056694212,1,0,0,0,0,0,0,7,Business Intelligence Analyst
84.2648901295185,87.30257837266043,80.93762982305616,88.91510570353206,88.08741004321736,1,0,0,0,1,0,1,7,AI Engineer
78.04929515222919,71.81076574372119,69.86563972039289,66.67791858741853,47.66656754572702,0,1,0,0,0,0,1,6,Software Engineer
57.33333333333334,60.91666666666667,71.66666666666667,60.91666666666667,53.75,1,1,1,1,0,1,0,3,Full Stack Developer
38.666666666666664,33.83333333333333,43.5,41.08333333333333,36.25,0,1,0,0,0,0,0,6,DevOps Engineer
52.0,55.25,58.5,55.25,48.75,1,1,1,1,0,1,0,6,Full Stack Developer
80.49049868656299,76.84921661958128,67.27920471584089,90.92493451475386,55.67092181466519,1,1,0,0,0,1,0,2,Data Analyst
43.961686366539126,100.0,81.16912805805529,51.8447228595407,68.72608482696585,1,0,1,0,1,0,1,1,Cybersecurity Analyst
61.80656007151747,100.0,91.85159927623496,80.65632068764067,75.59979639638343,0,0,0,1,1,0,1,2,Machine Learning Engineer
34.666666666666664,36.83333333333333,43.33333333333333,36.83333333333333,32.5,1,1,1,1,0,1,0,3,DevOps Engineer
90.57422245782932,100.0,78.40109421382186,87.6167154741873,49.77555031321105,0,0,1,0,1,1,1,3,Machine Learning Engineer
98.04068106544337,85.88953246074576,81.62825364250443,92.73302560343522,90.75743895034013,1,1,0,0,0,1,0,1,Data Analyst
